user_id,recs
1056,"[6680, 76371, 75993, 74748, 55175, 19589, 7184, 7638, 50997, 22768, 22867, 65739, 54413, 25500, 58733, 20675, 60399, 28156, 67393, 9629, 25596, 20789, 15831, 58109, 47823, 74721, 64065, 603, 42936, 6815, 65746, 59777, 43239, 64109, 3671, 54352, 22453, 45135, 22823, 68410, 22742, 50350, 54524, 22483, 13972, 32717, 49471, 54384, 52420, 65764]"
1057,"[35471, 33596, 35541, 37381, 33392, 35450, 33389, 33417, 33501, 63966, 30827, 35461, 35627, 35554, 31120, 63470, 30680, 26507, 35585, 35444, 63936, 46652, 35635, 45391, 44276, 35550, 33548, 35486, 35411, 35510, 35491, 45404, 35457, 11409, 35583, 33301, 11449, 33366, 35569, 35475, 35532, 30835, 35598, 30802, 33508, 55680, 30688, 30967, 33567, 35459]"
1058,"[70031, 1588, 8405, 603, 21586, 22125, 27175, 64096, 16641, 24455, 22524, 23322, 25200, 15735, 48944, 6177, 22343, 49054, 31287, 15198, 21745, 18634, 22531, 51802, 74841, 15233, 43213, 16205, 22164, 22029, 22404, 15598, 22392, 15464, 3541, 75296, 15178, 4958, 13247, 53266, 59777, 16577, 24824, 22651, 25534, 21919, 15332, 9629, 48958, 21938]"
1059,"[15198, 15178, 15332, 16641, 74732, 20500, 20715, 5843, 565, 27953, 74923, 15174, 15464, 20518, 18059, 15735, 22414, 20486, 20493, 18634, 20443, 15181, 15398, 22841, 23322, 22505, 70031, 3541, 75296, 12179, 20465, 1588, 603, 29540, 20404, 74795, 18427, 17308, 22378, 74812, 17268, 24455, 15766, 74741, 16173, 45166, 16198, 2645, 4958, 27175]"
1060,"[35471, 35535, 44327, 33436, 35490, 33596, 35541, 37381, 35563, 33359, 33392, 45340, 35450, 33389, 44265, 35723, 35536, 33417, 33501, 63966, 33379, 30827, 35552, 33355, 33446, 33584, 35656, 35461, 35601, 35627, 35554, 31120, 63470, 30680, 26507, 35585, 35444, 63936, 46652, 35635, 35582, 31121, 63944, 45391, 30701, 33308, 44276, 30698, 35550, 33548]"
1061,"[35471, 35535, 44327, 33436, 35490, 33596, 35541, 35563, 33359, 33392, 45340, 35450, 44265, 35723, 35536, 63966, 33379, 30827, 35552, 33355, 33446, 33584, 35656, 35461, 35601, 35627, 35554, 31120, 63470, 30680, 26507, 35585, 35444, 63936, 46652, 35635, 35582, 31121, 63944, 45391, 30701, 33308, 44276, 30698, 35550, 33548, 35486, 35411, 35510, 11351]"
1062,"[74858, 37, 6680, 76371, 75993, 74719, 27953, 74663, 565, 76019, 74923, 6920, 47924, 16, 235, 20211, 74439, 1881, 951, 74802, 9963, 990, 9641, 989, 14751, 6508, 74671, 74744, 27827, 5604, 6465, 30620, 793, 206, 74737, 5711, 5547, 2715, 77131, 47389, 12944, 5613, 1844, 29984, 77133, 1141, 6815, 62311, 6963, 74721]"
1063,"[6680, 76371, 75993, 19589, 7638, 74748, 7184, 8568, 32176, 57473, 28156, 30943, 74721, 28654, 603, 41789, 15859, 20789, 50997, 21101, 20675, 42220, 22867, 47789, 43188, 43349, 3373, 43317, 8581, 15943, 32174, 35121, 25480, 28662, 3671, 25500, 43145, 76905, 28656, 42266, 25596, 55531, 6177, 25622, 22768, 54320, 6815, 25397, 65757, 37070]"
1064,"[75903, 75993, 76371, 6680, 7638, 66111, 74721, 8451, 8581, 9515, 13679, 7044, 19121, 9629, 19006, 37033, 36268, 15665, 3373, 15005, 36357, 26824, 13822, 584, 24190, 4272, 13551, 4026, 47789, 25568, 31929, 41780, 13387, 76088, 19589, 49014, 48101, 16156, 5420, 2181, 9390, 7873, 9793, 4780, 4229, 43169, 47612, 28656, 47154, 9224]"
1065,"[75903, 75993, 76371, 6680, 7638, 66111, 76233, 74721, 8451, 8581, 9515, 76907, 13679, 7044, 22967, 36261, 19121, 9629, 19006, 37033, 36268, 15665, 3373, 15005, 36357, 26824, 13822, 584, 24190, 4272, 13551, 4026, 47789, 25568, 31929, 41780, 13387, 76088, 19589, 49014, 48101, 16156, 5420, 2181, 9390, 7873, 9793, 4780, 4229, 47612]"
1066,"[43365, 67832, 56451, 41241, 73789, 61187, 43367, 67847, 43336, 43284, 43218, 46181, 67735, 67800, 46172, 67758, 36320, 48690, 43329, 67837, 61809, 72533, 46186, 5479, 74580, 61233, 67741, 61687, 5256, 43325, 67743, 43304, 42953, 67751, 56306, 20918, 43212, 72823, 70923, 76750, 48944, 20946, 67884, 50497, 70660, 5332, 67883, 42946, 46244, 43146]"
1067,"[57250, 49918, 57463, 54717, 42617, 42622, 42667, 48641, 58232, 25104, 55423, 47581, 59092, 52826, 40764, 57930, 56993, 43057, 39850, 42654, 50326, 59989, 39853, 50389, 55741, 53857, 20946, 50400, 56117, 58656, 53540, 67673, 43176, 58201, 39749, 39320, 70440, 25666, 70418, 55431, 58472, 53127, 25393, 54751, 60810, 57163, 70414, 55282, 55013, 71339]"
1068,"[27175, 603, 74778, 3795, 3628, 7473, 14642, 7571, 32019, 36546, 7184, 7175, 3040, 16425, 45007, 19131, 583, 13777, 23322, 73113, 10450, 699, 7236, 3427, 31979, 17963, 12739, 7169, 17942, 4176, 27294, 7205, 16509, 3398, 25200, 31993, 13742, 36646, 37667, 3736, 19202, 3368, 76612, 44947, 44969, 44939, 14621, 36314, 53221, 14005]"
1069,"[55869, 50479, 49918, 54717, 52994, 56912, 53828, 49035, 55630, 50332, 42622, 48641, 50287, 59283, 47581, 59092, 52637, 53540, 67627, 39876, 53530, 59989, 50389, 61424, 50347, 58232, 39320, 56993, 52826, 56117, 39749, 50326, 54792, 57365, 50501, 40764, 57930, 67666, 56987, 39853, 71956, 43057, 16447, 56709, 67673, 50227, 42654, 59105, 4606, 47747]"
1070,"[603, 6680, 7184, 27175, 76371, 75993, 53221, 19131, 6177, 19202, 19589, 3795, 25500, 15807, 10450, 16239, 23322, 74778, 45135, 19715, 7236, 12271, 14096, 14005, 7571, 48204, 3628, 14121, 7473, 583, 3038, 7044, 32019, 31979, 13904, 73113, 21138, 74371, 14642, 22965, 3373, 7198, 15896, 13004, 41881, 73135, 28018, 660, 3671, 36546]"
1071,"[44327, 33436, 37381, 35563, 33392, 44265, 33379, 30827, 33355, 33446, 31120, 63470, 30680, 26507, 46652, 35582, 31121, 63944, 45391, 30701, 33308, 44276, 30698, 35550, 33548, 11351, 35485, 11409, 33301, 36080, 11412, 11449, 35395, 35475, 30835, 30802, 33508, 55680, 30688, 11358, 33567, 33466, 44297, 30708, 75451, 44329, 26502, 45387, 33322, 37462]"
1072,"[75903, 75993, 76371, 6680, 7638, 66111, 74721, 8451, 8581, 9515, 76907, 13679, 7044, 36261, 19121, 9629, 19006, 15859, 37033, 36268, 15665, 3373, 15005, 36357, 26824, 13822, 584, 24190, 4272, 13551, 4026, 47789, 25568, 31929, 41780, 13387, 76088, 19589, 49014, 48101, 16156, 5420, 2181, 9390, 7873, 9793, 4780, 4229, 43169, 47612]"
1073,"[75903, 75993, 76371, 6680, 7638, 66111, 76233, 74721, 8451, 8581, 9515, 76907, 13679, 7044, 22967, 36261, 19121, 9629, 19006, 15859, 37033, 36268, 15665, 3373, 15005, 36357, 26824, 13822, 584, 24190, 13551, 4026, 47789, 25568, 31929, 41780, 13387, 76088, 19589, 49014, 48101, 16156, 5420, 2181, 9390, 7873, 9793, 4780, 4229, 43169]"
1074,"[75903, 75993, 76371, 6680, 7638, 66111, 76233, 74721, 8451, 76907, 13679, 7044, 22967, 36261, 19121, 9629, 19006, 15859, 15665, 3373, 15005, 36357, 13822, 584, 24190, 13551, 47789, 25568, 31929, 41780, 13387, 76088, 19589, 48101, 16156, 5420, 9390, 9793, 4229, 43169, 28656, 47154, 9224, 10550, 27834, 4175, 5195, 6112, 19598, 26442]"
1075,"[75903, 75993, 76371, 6680, 7638, 66111, 74721, 8451, 8581, 9515, 13679, 7044, 36261, 19121, 9629, 19006, 15859, 37033, 15665, 3373, 15005, 36357, 26824, 13822, 584, 4272, 13551, 47789, 31929, 41780, 13387, 76088, 19589, 49014, 48101, 16156, 5420, 2181, 9390, 7873, 9793, 4780, 4229, 28656, 47154, 9224, 10550, 36337, 27834, 4175]"
1076,"[75903, 75993, 76371, 6680, 7638, 66111, 74721, 8581, 9515, 13679, 7044, 36261, 19121, 9629, 19006, 15859, 36268, 15665, 3373, 15005, 36357, 26824, 13822, 584, 24190, 4272, 13551, 4026, 47789, 25568, 31929, 41780, 13387, 76088, 19589, 49014, 48101, 16156, 5420, 2181, 9390, 7873, 9793, 4780, 4229, 47612, 28656, 47154, 10550, 36337]"
1077,"[57250, 55869, 57463, 49918, 54717, 53828, 25104, 49035, 52994, 58232, 59092, 53726, 50332, 67627, 50287, 50479, 67666, 58174, 55423, 55806, 52826, 56993, 40764, 57930, 59989, 52637, 50389, 53530, 53540, 71956, 43057, 55630, 25666, 40618, 39853, 67675, 67636, 39320, 55741, 67683, 39749, 39876, 53857, 61259, 56912, 58656, 58573, 70440, 59283, 61424]"
1078,"[75903, 75993, 76371, 6680, 7638, 66111, 74721, 8451, 8581, 9515, 13679, 7044, 22967, 36261, 19121, 9629, 19006, 15859, 37033, 36268, 3373, 15005, 36357, 26824, 13822, 584, 24190, 4272, 13551, 4026, 47789, 25568, 31929, 41780, 13387, 76088, 19589, 48101, 16156, 5420, 2181, 9390, 7873, 9793, 4780, 4229, 43169, 28656, 47154, 9224]"
1079,"[57250, 53828, 49918, 42667, 55869, 42617, 42622, 57463, 54717, 48641, 58174, 40764, 57930, 52826, 49035, 56993, 71956, 58573, 39850, 59092, 42654, 58208, 53857, 39853, 55741, 53726, 58201, 61379, 52994, 59989, 70418, 58656, 60131, 60280, 67673, 57768, 53127, 54751, 41492, 56117, 55013, 58472, 22835, 53530, 70440, 70414, 55282, 50332, 20924, 61897]"
1080,"[27175, 603, 74778, 7571, 3628, 3795, 7473, 583, 32019, 7184, 14642, 23322, 13004, 36546, 16425, 19131, 3040, 13777, 7175, 73113, 10450, 7236, 7169, 26749, 45007, 63325, 31993, 31979, 660, 699, 74741, 12739, 17942, 3368, 13641, 27525, 2777, 13755, 3427, 27185, 17963, 3824, 7209, 27294, 3398, 7513, 14005, 25200, 14621, 76853]"
1081,"[25104, 55869, 56912, 50227, 22392, 48641, 50479, 7202, 54717, 49728, 49035, 52994, 50273, 59989, 53828, 50505, 39638, 25393, 49875, 4727, 4545, 24455, 59283, 25344, 48754, 53540, 48767, 50437, 55431, 67627, 4448, 53530, 50434, 48908, 4881, 29104, 61424, 50413, 55914, 5065, 67624, 56993, 52826, 25417, 56117, 48713, 71139, 57492, 54792, 57365]"
1082,"[27175, 16429, 4454, 74778, 46541, 40618, 44969, 26749, 684, 45007, 25104, 50264, 14642, 49918, 603, 7473, 44641, 7175, 13004, 4176, 46560, 7202, 50287, 52008, 50227, 48336, 66179, 3938, 47747, 4276, 28226, 63351, 47533, 55630, 3661, 36546, 16484, 64385, 66170, 4404, 16418, 29012, 13650, 42855, 13742, 51304, 50332, 32574, 36646, 45917]"
1083,"[55869, 50479, 49918, 25104, 52994, 40618, 53828, 49035, 55630, 50332, 53726, 59283, 22392, 67627, 53530, 61424, 56993, 52826, 50326, 54792, 50400, 57365, 55423, 50501, 58174, 40764, 57930, 67666, 56987, 39853, 71956, 16447, 67675, 50227, 59105, 4606, 47747, 4804, 55436, 70440, 59103, 39500, 55741, 67636, 50437, 39850, 49728, 54903, 53829, 53857]"
1084,"[49918, 40618, 50287, 47581, 56912, 50227, 22392, 16447, 50501, 7202, 50400, 48641, 39500, 4549, 50479, 47533, 49728, 50505, 54717, 59989, 39638, 52994, 53828, 48749, 4578, 49875, 4733, 47522, 4727, 4545, 24455, 50270, 53726, 48754, 59283, 42654, 48767, 49955, 50437, 52637, 32163, 4448, 55436, 48908, 4397, 50327, 67627, 39876, 29104, 53530]"
1085,"[3795, 3628, 4454, 74778, 46541, 40618, 44969, 45007, 25104, 50264, 14642, 49918, 603, 46561, 3427, 4176, 46560, 52429, 7202, 50287, 52008, 50227, 48336, 66179, 3938, 47747, 16511, 4276, 76092, 63351, 47533, 17963, 55630, 3661, 4418, 36546, 16484, 64385, 66170, 4404, 45004, 16450, 29012, 3953, 4288, 13650, 13742, 51304, 50332, 4504]"
1086,"[74858, 37, 6680, 76371, 75993, 74719, 27953, 74663, 565, 76019, 74923, 6920, 47924, 7105, 16, 76088, 235, 20211, 74439, 584, 1881, 951, 74802, 9963, 990, 9641, 989, 14751, 6508, 74671, 74744, 27827, 5604, 6465, 30620, 793, 206, 74737, 5711, 5547, 2715, 77131, 47389, 12944, 5613, 1844, 29984, 77133, 1141, 6815]"
1087,"[75903, 75993, 76371, 6680, 7638, 66111, 76233, 74721, 8451, 8581, 9515, 76907, 13679, 7044, 22967, 36261, 19121, 9629, 19006, 15859, 37033, 36268, 15665, 3373, 15005, 36357, 26824, 13822, 584, 24190, 4272, 13551, 4026, 47789, 25568, 31929, 41780, 13387, 76088, 19589, 49014, 48101, 16156, 5420, 2181, 9390, 7873, 9793, 4780, 4229]"
1088,"[6680, 76371, 75993, 603, 7184, 19589, 9629, 20789, 28156, 25500, 15896, 6177, 27175, 19202, 45135, 48204, 19131, 15807, 74748, 57473, 16239, 19715, 55175, 12271, 11488, 8568, 32176, 43188, 3671, 43317, 3373, 14096, 28654, 20675, 43311, 10450, 3795, 13904, 7638, 22965, 28018, 43349, 30943, 41789, 45007, 21138, 14121, 73135, 8581, 25480]"
1089,"[74858, 37, 6680, 76371, 75993, 74719, 27953, 74663, 565, 76019, 74923, 6920, 47924, 7105, 16, 76088, 235, 20211, 74439, 584, 1881, 951, 74802, 9963, 990, 9641, 989, 14751, 6508, 74671, 74744, 27827, 5604, 6465, 30620, 793, 206, 74737, 5711, 5547, 2715, 77131, 47389, 12944, 5613, 1844, 29984, 77133, 1141, 6815]"
1090,"[1588, 16577, 63056, 70031, 57703, 51775, 53580, 59777, 51434, 71100, 53430, 70711, 38661, 30507, 24095, 53874, 77220, 39469, 38778, 70836, 39150, 46801, 70222, 49368, 69025, 17042, 29272, 51517, 71419, 35731, 74883, 69035, 49722, 37334, 50022, 47892, 56256, 51426, 35505, 24184, 50997, 36195, 35283, 57159, 39508, 51639, 52050, 49206, 31326, 75003]"
1091,"[49035, 40253, 48641, 53877, 55402, 39970, 51218, 55711, 39878, 52456, 77119, 56723, 48651, 53052, 39890, 51110, 40037, 52830, 70602, 54923, 29104, 68772, 57995, 39615, 49841, 69039, 39508, 52826, 71332, 40252, 29178, 56045, 70427, 52329, 57574, 44776, 44738, 52843, 45994, 75347, 53014, 71302, 60693, 49338, 29129, 57376, 40627, 64845, 39323, 55291]"
1092,"[49035, 54597, 48641, 39850, 58573, 54717, 53828, 71339, 55423, 54751, 48651, 52826, 67636, 59929, 60218, 71388, 42617, 55195, 58821, 43343, 57250, 55395, 57291, 75347, 40764, 49918, 57977, 70484, 58913, 40122, 70383, 57218, 50326, 70923, 53110, 54643, 53442, 54636, 39859, 41492, 39853, 53421, 58232, 58732, 59984, 57545, 56054, 42622, 52474, 74256]"
1093,"[27175, 603, 8405, 25200, 3795, 45007, 74778, 44969, 22524, 22517, 7473, 7175, 22531, 34153, 24567, 24455, 25286, 16275, 12271, 16418, 22164, 45004, 7571, 4564, 23393, 22436, 22184, 25453, 25511, 25304, 26749, 13777, 16205, 32549, 3819, 22125, 28226, 18976, 3736, 65763, 44999, 22392, 3628, 23322, 23375, 4666, 3769, 7202, 3135, 24824]"
1094,"[6680, 76371, 75993, 15896, 74748, 57473, 55175, 11488, 19589, 8568, 43188, 7184, 53221, 43317, 32176, 7638, 48204, 30943, 41789, 55531, 28654, 42220, 50997, 22768, 22867, 25397, 65757, 65739, 54413, 25500, 21101, 20675, 60399, 28156, 54320, 67393, 9629, 77191, 43311, 15859, 25596, 43348, 20789, 75310, 15831, 56323, 43349, 55439, 15943, 58109]"
1095,"[57250, 43064, 53828, 20946, 55423, 58573, 40764, 20918, 70397, 43057, 60810, 48641, 75347, 49918, 61259, 70386, 43176, 71388, 70413, 54717, 70471, 73186, 70394, 60280, 72934, 55195, 20924, 70418, 67636, 61038, 59977, 62056, 57463, 50326, 59092, 54597, 47581, 49035, 41492, 57768, 74992, 60131, 22835, 54957, 57514, 43343, 58656, 54751, 60551, 58913]"
1096,"[57463, 25104, 54717, 49035, 55630, 50332, 42622, 48641, 50287, 53726, 59283, 47581, 59092, 52637, 53540, 22392, 25666, 59989, 50389, 61424, 50347, 58232, 39320, 56993, 52826, 56117, 50326, 57492, 50400, 57365, 55423, 50501, 58174, 57930, 67666, 56987, 39853, 43057, 16447, 67675, 42654, 4606, 4804, 55436, 70440, 59103, 39500, 55741, 50437, 55717]"
1097,"[6680, 76371, 75993, 74748, 57473, 55175, 19589, 8568, 7184, 53221, 32176, 7638, 48204, 30943, 28654, 50997, 22768, 22867, 25397, 65757, 65739, 58733, 21101, 20675, 28156, 54320, 67393, 9629, 25596, 20789, 15831, 43349, 58109, 74721, 64065, 603, 42936, 6815, 65746, 59777, 64109, 3671, 20979, 28662, 47789, 25622, 54352, 22453, 45135, 68483]"
1098,"[43064, 67832, 20946, 61187, 20918, 72329, 61687, 70945, 70924, 71382, 67758, 56451, 70919, 70679, 67267, 5332, 75192, 73375, 49005, 70912, 70964, 67491, 41642, 62029, 43206, 74992, 73186, 43057, 71019, 67747, 67606, 70910, 43176, 20924, 71903, 55624, 70660, 43047, 70666, 61412, 61233, 72533, 61058, 70188, 72067, 72628, 67863, 61056, 67641, 43337]"
1099,"[31287, 1588, 16577, 77220, 70711, 69025, 70107, 49035, 53580, 51248, 49722, 69035, 77119, 39878, 54563, 52086, 51426, 40189, 51218, 49340, 39508, 49669, 39890, 70427, 69024, 56723, 53877, 51775, 75753, 69039, 51110, 51630, 29178, 52659, 53442, 53874, 40037, 29129, 71100, 40627, 17042, 70634, 52968, 49592, 51305, 49661, 71332, 49801, 37502, 39714]"
1100,"[74858, 37, 6680, 76371, 75993, 74719, 27953, 74663, 565, 76019, 74923, 6920, 47924, 7105, 16, 76088, 235, 20211, 74439, 584, 1881, 951, 74802, 9963, 990, 9641, 989, 14751, 6508, 74671, 74744, 27827, 5604, 6465, 30620, 793, 206, 74737, 5711, 5547, 2715, 77131, 47389, 12944, 5613, 1844, 29984, 77133, 1141, 6815]"
1101,"[15198, 15178, 15332, 16641, 74732, 20500, 20715, 565, 27953, 5843, 74923, 15174, 20518, 18059, 22414, 20486, 20493, 18634, 20443, 15181, 15398, 22841, 23322, 22505, 12179, 20465, 1588, 603, 20404, 74795, 17308, 22378, 74812, 17268, 24455, 15766, 74741, 16173, 45166, 16198, 2645, 4958, 27175, 1573, 20756, 32353, 20471, 21678, 31970, 6177]"
1102,"[35471, 35535, 44327, 33436, 35490, 33596, 35541, 37381, 35563, 33392, 45340, 35450, 33389, 44265, 35723, 33417, 33501, 63966, 33379, 30827, 35552, 33355, 33446, 33584, 35656, 35461, 35601, 35627, 35554, 31120, 63470, 30680, 26507, 35585, 35444, 63936, 46652, 35635, 35582, 31121, 63944, 33308, 44276, 30698, 35550, 33548, 35486, 35411, 35510, 11351]"
1103,"[64096, 67832, 64028, 48944, 49054, 56451, 41241, 46156, 61187, 43367, 43213, 67847, 43336, 43284, 43218, 46181, 67735, 67800, 36320, 46172, 67758, 43304, 48690, 46316, 43329, 5479, 67837, 61809, 72533, 46186, 43325, 74580, 61233, 22688, 67741, 65709, 61687, 42953, 67743, 50497, 42946, 64080, 67751, 76750, 56306, 20918, 43081, 43212, 46254, 72823]"
1104,"[6680, 76371, 75993, 74748, 57473, 55175, 11488, 19589, 43188, 7184, 53221, 32176, 7638, 48204, 55531, 42220, 22768, 25397, 65757, 65739, 54413, 25500, 58733, 20675, 60399, 28156, 54320, 67393, 9629, 43311, 15859, 25596, 20789, 75310, 15831, 43349, 55439, 15943, 58109, 47823, 74721, 64065, 603, 43145, 42936, 6815, 65746, 59777, 43239, 64109]"
1105,"[6680, 76371, 75993, 19589, 59777, 15896, 64109, 56256, 74748, 57473, 55175, 65739, 67393, 11488, 1588, 39469, 8568, 43188, 7184, 53221, 43317, 28156, 52965, 20675, 55625, 56466, 25133, 32176, 16567, 7638, 48204, 51539, 54524, 30943, 41789, 55661, 56677, 68401, 39150, 55531, 28654, 3671, 42220, 50913, 50881, 22768, 56266, 52420, 56287, 39907]"
1106,"[6680, 76371, 75993, 74748, 57473, 55175, 11488, 7184, 7638, 30943, 22768, 65757, 65739, 54413, 58733, 20675, 60399, 9629, 77191, 15859, 43348, 20789, 15831, 15943, 58109, 74721, 43145, 42936, 6815, 65746, 59777, 43239, 64109, 3671, 19580, 20979, 28662, 54352, 22453, 68483, 22823, 59091, 68410, 22742, 50350, 54524, 22483, 32717, 49471, 54384]"
1107,"[15198, 15178, 15332, 16641, 74732, 20500, 20715, 565, 27953, 5843, 74923, 15174, 15464, 20518, 18059, 15735, 22414, 20486, 20493, 18634, 20443, 15181, 15398, 22841, 23322, 22505, 3541, 75296, 12179, 20465, 603, 29540, 20404, 74795, 18427, 17308, 22378, 74812, 17268, 24455, 15766, 74741, 16198, 2645, 27175, 1573, 20756, 32353, 20471, 21678]"
1108,"[75903, 75993, 76371, 6680, 7638, 66111, 74721, 8451, 9515, 13679, 7044, 36261, 9629, 19006, 15859, 37033, 36268, 15665, 3373, 15005, 36357, 26824, 13822, 584, 24190, 4272, 13551, 4026, 47789, 25568, 31929, 41780, 13387, 76088, 49014, 48101, 16156, 5420, 2181, 9390, 9793, 4780, 4229, 43169, 47612, 47154, 10550, 27834, 4175, 5195]"
1109,"[75903, 75993, 76371, 6680, 7638, 66111, 76233, 74721, 8451, 8581, 9515, 76907, 13679, 7044, 22967, 36261, 19121, 9629, 19006, 15859, 37033, 36268, 15665, 3373, 15005, 36357, 26824, 13822, 584, 24190, 4272, 13551, 4026, 25568, 31929, 41780, 13387, 76088, 49014, 48101, 16156, 5420, 2181, 9390, 7873, 9793, 4780, 4229, 43169, 47612]"
1110,"[1588, 51248, 31287, 16577, 40756, 49343, 63056, 70031, 35057, 57703, 58341, 51775, 53580, 49340, 71100, 70711, 38661, 30507, 24095, 35058, 49660, 53874, 64982, 77220, 51583, 74467, 39150, 70222, 69025, 37334, 17042, 35731, 29272, 35505, 51517, 71419, 74883, 69035, 49722, 56256, 39461, 29021, 51426, 24184, 50997, 36195, 57159, 39508, 51639, 52050]"
1111,"[75903, 75993, 7044, 76371, 9629, 8581, 8451, 6680, 7638, 13679, 603, 66111, 76233, 74721, 15005, 3373, 9515, 76907, 13822, 22967, 6177, 31929, 28156, 13551, 24190, 31496, 36261, 10049, 19006, 7184, 16239, 20789, 47789, 13387, 6179, 37033, 15859, 4780, 22965, 36268, 23322, 15665, 26824, 19564, 14005, 584, 32174, 44959, 45135, 3955]"
1112,"[6680, 76371, 75993, 15896, 74748, 57473, 55175, 11488, 19589, 43188, 7184, 53221, 43317, 7638, 48204, 30943, 41789, 55531, 50997, 22768, 22867, 25397, 65757, 65739, 54413, 25500, 58733, 21101, 20675, 60399, 28156, 54320, 67393, 9629, 77191, 43311, 15859, 25596, 43348, 20789, 75310, 15831, 56323, 43349, 55439, 15943, 58109, 47823, 74721, 64065]"
1113,"[15896, 74748, 57473, 55175, 11488, 19589, 8568, 43188, 7184, 53221, 43317, 32176, 7638, 48204, 30943, 41789, 55531, 28654, 42220, 50997, 22768, 22867, 25397, 65757, 65739, 54413, 25500, 58733, 21101, 20675, 60399, 28156, 54320, 67393, 9629, 77191, 43311, 15859, 25596, 43348, 20789, 75310, 15831, 56323, 43349, 55439, 15943, 58109, 47823, 74721]"
1114,"[75903, 75993, 76371, 6680, 7638, 76233, 74721, 8451, 8581, 76907, 13679, 7044, 22967, 36261, 19121, 9629, 19006, 15859, 37033, 36268, 3373, 15005, 36357, 26824, 584, 24190, 4272, 13551, 4026, 47789, 25568, 31929, 41780, 13387, 76088, 19589, 48101, 16156, 5420, 2181, 9390, 9793, 4780, 4229, 47612, 28656, 47154, 9224, 10550, 36337]"
1115,"[1588, 70031, 51248, 35536, 37334, 49035, 33393, 35505, 75753, 35485, 31459, 35408, 49722, 35591, 33269, 35731, 35471, 35599, 35443, 35366, 40756, 53442, 34420, 39970, 35559, 35456, 35535, 77119, 33283, 35706, 39825, 49343, 63056, 53874, 50866, 35596, 35552, 35717, 35615, 69025, 39762, 38851, 35585, 59777, 33548, 35582, 35057, 35610, 33596, 35763]"
1116,"[59056, 76801, 58740, 74538, 70708, 74293, 58743, 73209, 61191, 59223, 75293, 60906, 59303, 61085, 72031, 59677, 60018, 58974, 74661, 72702, 60343, 60144, 62098, 75194, 73567, 72546, 76245, 72948, 60672, 72997, 73563, 61466, 72586, 75801, 73422, 73704, 76641, 73373, 60785, 60050, 74313, 72818, 72309, 72614, 72349, 72505, 71908, 61778, 72143, 74628]"
1117,"[43365, 67832, 56451, 41241, 73789, 61187, 43367, 67847, 43284, 43218, 46181, 64028, 64096, 67735, 46172, 53215, 36320, 48690, 67837, 72533, 46186, 5479, 74580, 61233, 5256, 43325, 43304, 42953, 56306, 20918, 43212, 70923, 76750, 48944, 20946, 53236, 50497, 70660, 5332, 42946, 46244, 43146, 53251, 43081, 76998, 43064, 76985, 71380, 67732, 64080]"
1118,"[22531, 22125, 8405, 16205, 21586, 22143, 21745, 22524, 25200, 48944, 22164, 22029, 4564, 34153, 25534, 22184, 603, 53266, 64096, 58944, 65709, 25580, 22573, 27175, 16202, 32546, 22436, 21715, 22651, 53136, 61071, 74841, 69453, 21919, 24455, 69456, 4516, 23378, 23200, 3769, 23393, 22804, 40040, 25511, 23353, 16138, 24567, 25068, 70711, 25453]"
1119,"[6680, 76371, 75993, 15896, 74748, 57473, 55175, 11488, 43188, 7184, 53221, 43317, 32176, 7638, 48204, 41789, 55531, 28654, 42220, 22768, 22867, 25397, 65757, 65739, 54413, 25500, 58733, 21101, 60399, 28156, 54320, 67393, 9629, 77191, 43311, 15859, 43348, 75310, 15831, 56323, 43349, 55439, 15943, 58109, 47823, 74721, 64065, 603, 43145, 42936]"
1120,"[67666, 58174, 58208, 61259, 61056, 72067, 60551, 56874, 67683, 57930, 39850, 71956, 54957, 58201, 60212, 72444, 67675, 56388, 40261, 60558, 67267, 67685, 71809, 70188, 71140, 72544, 41492, 43206, 43343, 60663, 72438, 61740, 59246, 55286, 72441, 59840, 72674, 70945, 53828, 67649, 67647, 54597, 60642, 16162, 61058, 55200, 71134, 68049, 72634, 67629]"
1121,"[28960, 49035, 55402, 48641, 40189, 53877, 52456, 55711, 69025, 77220, 53052, 38949, 51218, 54563, 70602, 48651, 40310, 48416, 49841, 70711, 57995, 39878, 29104, 54641, 77119, 68772, 52830, 56045, 49722, 52329, 54923, 57574, 51110, 69158, 40037, 52843, 52826, 39615, 69035, 39890, 32558, 53014, 49669, 52751, 57376, 45994, 64845, 49338, 53442, 60693]"
1122,"[75903, 75993, 76371, 6680, 7638, 66111, 76233, 74721, 8451, 8581, 9515, 76907, 13679, 7044, 22967, 36261, 19121, 9629, 19006, 15859, 37033, 36268, 15665, 3373, 15005, 36357, 26824, 13822, 584, 24190, 4272, 13551, 4026, 47789, 25568, 31929, 41780, 13387, 76088, 19589, 49014, 48101, 16156, 5420, 2181, 9390, 7873, 9793, 4780, 4229]"
1123,"[35471, 35535, 44327, 33436, 37381, 33392, 35450, 44265, 35723, 33417, 33501, 30827, 33446, 35461, 35601, 35627, 35554, 63470, 35585, 35444, 63936, 46652, 35635, 35582, 31121, 45391, 33308, 44276, 35550, 33548, 35411, 35510, 11351, 35491, 35485, 45404, 35457, 11409, 35583, 36080, 11412, 35742, 33366, 35569, 35532, 30835, 35598, 35802, 33508, 30688]"
