user_id,recs
913,"[34859, 34887, 34918, 29549, 69222, 44047, 43944, 34920, 34865, 43971, 34985, 34938, 34995, 34892, 64445, 34972, 43905, 43999, 34994, 44116, 34947, 34958, 34890, 34979, 34970, 43437, 44081, 44069, 23553, 34975, 44023, 28732, 34856, 44025, 37991, 34969, 34825, 34837, 34968, 34964, 43998, 34916, 34984, 44054, 29469, 34899, 63883, 34840, 63578, 34951]"
914,"[10450, 27175, 74853, 27185, 7213, 36546, 31993, 46491, 7457, 2777, 27205, 23055, 32339, 28797, 44958, 16454, 73113, 13476, 27525, 27718, 44939, 63790, 76853, 7502, 46494, 12652, 3452, 46482, 13489, 7601, 3474, 7243, 27230, 16525, 36106, 45832, 3386, 45826, 46463, 13610, 7188, 10767, 63323, 18445, 32021, 45756, 74371, 2530, 13471, 2145]"
915,"[4157, 47745, 19177, 3530, 44261, 27393, 65611, 66978, 47730, 27408, 3729, 8532, 47545, 26622, 4396, 63537, 64740, 33087, 76907, 45347, 49730, 69258, 50774, 26911, 26650, 27714, 11165, 32848, 51238, 26602, 65622, 19764, 19723, 76233, 11685, 54661, 26965, 14124, 3343, 63624, 42445, 63153, 8519, 32933, 11645, 28079, 50827, 27370, 1130, 27289]"
916,"[47759, 42790, 45347, 32924, 27427, 27391, 52237, 73140, 19661, 43890, 27336, 698, 27016, 3530, 3956, 19180, 71446, 27350, 18389, 28243, 51146, 35750, 28233, 26965, 44242, 32933, 33071, 27415, 4396, 47853, 26685, 63462, 19744, 43547, 27669, 43825, 11567, 46703, 26551, 4832, 26942, 18462, 27376, 51841, 43866, 27351, 26550, 50771, 67950, 65861]"
917,"[10652, 63153, 31436, 43791, 45684, 47818, 36262, 24831, 10861, 64563, 25914, 26706, 36699, 34109, 9437, 16038, 6994, 2169, 47613, 9154, 8701, 28111, 11370, 47475, 37578, 41704, 43661, 36619, 36255, 37123, 10864, 11014, 3268, 34191, 48205, 19122, 26530, 10316, 42126, 14265, 8335, 10527, 49493, 10484, 68604, 8929, 75893, 10321, 9384, 63225]"
918,"[5613, 38280, 63545, 9375, 37596, 10496, 67175, 6956, 62285, 6067, 43799, 29693, 38463, 66815, 6219, 48940, 37599, 77823, 23735, 46570, 38183, 7284, 11222, 28839, 15372, 44338, 43802, 19392, 10081, 31436, 10527, 35035, 47812, 29680, 7248, 38155, 2434, 6257, 2610, 32753, 42207, 62976, 28699, 3430, 35310, 37627, 37625, 37650, 35177, 47622]"
919,"[38413, 38280, 38463, 43799, 35177, 19392, 35029, 14204, 23761, 62556, 19320, 5582, 5613, 40275, 6286, 29342, 28669, 5566, 26104, 63014, 36069, 46589, 3280, 68637, 10111, 31443, 31436, 9792, 31449, 14737, 32024, 35349, 40287, 6834, 31973, 44345, 62570, 74513, 74714, 9758, 44339, 45159, 476, 11222, 6222, 30018, 62700, 47768, 1663, 63168]"
920,"[23956, 16198, 22436, 29644, 23828, 75296, 23858, 44538, 44683, 45703, 68745, 47343, 6177, 3541, 18535, 48264, 12232, 48073, 16201, 47172, 44681, 45033, 64707, 50506, 17292, 44724, 4392, 22388, 44609, 3740, 27175, 44861, 25286, 7607, 23824, 32138, 23914, 23955, 25529, 32224, 3526, 23857, 39705, 23811, 22063, 3780, 45624, 2645, 23823, 34407]"
921,"[27834, 16239, 584, 6283, 3373, 30856, 7105, 13679, 45135, 10450, 13842, 76088, 597, 13822, 23958, 19564, 19065, 9335, 9633, 4341, 31436, 34556, 7044, 74948, 44979, 31496, 6179, 14005, 53221, 10130, 75897, 27953, 25758, 73113, 4605, 34804, 47352, 44249, 13551, 31380, 19121, 28789, 603, 10501, 7284, 75568, 5814, 19006, 25113, 7198]"
922,"[49234, 20675, 64969, 7879, 56256, 7849, 19118, 14086, 64986, 7400, 19589, 64950, 21867, 38278, 64958, 51368, 31813, 53536, 21784, 20789, 26794, 62028, 48041, 43262, 34239, 10537, 6112, 42190, 34525, 51448, 9524, 13714, 9629, 66233, 51171, 12988, 38759, 39730, 31385, 22679, 21082, 49617, 50257, 7371, 50191, 4232, 7044, 50424, 50435, 51274]"
923,"[76083, 44325, 16413, 4055, 70389, 4444, 36254, 16439, 43728, 17523, 67328, 27732, 21033, 7211, 41747, 3628, 27393, 64391, 16505, 64740, 26412, 17488, 46737, 43873, 46727, 11358, 11645, 16495, 43891, 27378, 27289, 4731, 44249, 30814, 4588, 14075, 10450, 14642, 46742, 14119, 33253, 11351, 44261, 4465, 33440, 40303, 16429, 16503, 8572, 28202]"
924,"[22983, 6893, 10669, 6887, 6886, 1349, 29377, 27242, 30104, 51146, 20200, 1355, 74500, 1707, 29612, 386, 28621, 6900, 22972, 29692, 22991, 7189, 29635, 33092, 22988, 18461, 20202, 33082, 14223, 62253, 36881, 1344, 1637, 8808, 3065, 1125, 7397, 27324, 48265, 18383, 6905, 3364, 48282, 27355, 17960, 47752, 30103, 2567, 2581, 47720]"
925,"[6607, 6532, 77698, 43637, 68291, 25835, 9185, 5651, 32745, 75564, 29799, 9026, 25044, 28803, 8143, 2075, 29723, 19191, 7062, 45460, 18166, 30037, 2123, 9235, 13776, 9103, 8174, 9051, 12774, 35285, 25879, 29997, 1948, 13779, 2535, 36404, 64331, 18282, 64912, 7940, 9638, 1155, 18785, 31777, 36926, 9708, 28538, 1682, 37889, 29397]"
926,"[49735, 9512, 21174, 28156, 15746, 12704, 3876, 28648, 14078, 26882, 12373, 48195, 66863, 33927, 18969, 64798, 4586, 34494, 34434, 34306, 4114, 50740, 3428, 23993, 34429, 3654, 15555, 54657, 41817, 48832, 51671, 67652, 20691, 4501, 42891, 10986, 544, 48213, 17439, 47256, 16242, 21101, 10402, 36303, 22643, 15952, 15902, 49748, 42062, 16053]"
927,"[23056, 76907, 36881, 33017, 76233, 27503, 48265, 51146, 43577, 32924, 17975, 18471, 18463, 44937, 36847, 8842, 6887, 18569, 23062, 45756, 22967, 48306, 27543, 5486, 27355, 18383, 28621, 48322, 22983, 10020, 62699, 47545, 32803, 2530, 35241, 45881, 30104, 26826, 28797, 45801, 48310, 28631, 45811, 46554, 14223, 386, 27669, 46481, 27408, 47543]"
928,"[33193, 35392, 63462, 45233, 51684, 35485, 10483, 44227, 45256, 33301, 35508, 45264, 35401, 33127, 35683, 63873, 35722, 64159, 35374, 63392, 35377, 35726, 75804, 43735, 35672, 33317, 35406, 37334, 35747, 64706, 45333, 63388, 33262, 64700, 11256, 46700, 33253, 11452, 33300, 31380, 35610, 43736, 33171, 33240, 35719, 64152, 38373, 33126, 30829, 45092]"
929,"[1108, 9351, 11080, 19966, 7747, 8348, 6163, 36614, 31686, 41993, 36807, 55589, 1680, 41753, 11079, 34112, 17788, 36093, 18293, 37026, 68562, 1805, 27606, 8220, 49495, 30036, 10698, 9831, 10321, 9235, 7828, 25883, 10150, 25850, 19395, 9792, 7239, 13832, 9877, 19934, 7724, 8222, 7789, 9769, 26862, 76725, 47568, 5711, 8081, 9335]"
930,"[63153, 8335, 10321, 19122, 37026, 41753, 3268, 9437, 37103, 9831, 10495, 11224, 2715, 7864, 9160, 43454, 36287, 7010, 19388, 36582, 36359, 12842, 8929, 62988, 26706, 16007, 60373, 36807, 62982, 45159, 34109, 25914, 5685, 11080, 31750, 8047, 47981, 63242, 9310, 27727, 26978, 14380, 41727, 6817, 8220, 47778, 10652, 9771, 7789, 31686]"
931,"[1805, 11080, 76725, 7237, 25850, 9351, 7730, 8322, 36296, 19968, 17784, 1999, 7042, 491, 19922, 7036, 28301, 9426, 8244, 25868, 18123, 6067, 19953, 25883, 36807, 34112, 11050, 6163, 4894, 15372, 10741, 16022, 62746, 5531, 30147, 25884, 9409, 8187, 43676, 8969, 43261, 8359, 11079, 2205, 25916, 48479, 25837, 4041, 8279, 10880]"
932,"[3373, 27834, 21964, 36549, 15674, 19065, 10537, 3635, 15898, 3948, 15744, 15999, 35014, 44227, 76479, 30856, 3926, 39710, 20706, 28681, 45054, 15859, 7044, 54695, 48147, 32176, 4586, 68580, 12703, 47158, 8434, 10701, 3314, 62368, 65322, 14086, 22040, 34274, 75897, 76024, 3659, 23943, 2704, 38837, 13031, 64933, 24633, 9925, 3775, 15663]"
933,"[11377, 10527, 35753, 47016, 10300, 12312, 67959, 33444, 11340, 30959, 74431, 43881, 8128, 30856, 34760, 35014, 31436, 6852, 35391, 41753, 63533, 5995, 30767, 8801, 3373, 44227, 30729, 60381, 6920, 68616, 36532, 52549, 6745, 51083, 47794, 30845, 19825, 33996, 65281, 73167, 47475, 43736, 36359, 10316, 35366, 733, 56967, 301, 127, 30639]"
934,"[5613, 6067, 10496, 19392, 46570, 62556, 5956, 7043, 23658, 17906, 28699, 31686, 25837, 12153, 6299, 485, 19922, 6963, 44193, 6216, 8410, 11201, 10527, 5599, 7068, 9758, 23548, 10072, 2205, 7284, 19373, 1506, 37596, 6199, 9375, 42207, 29984, 12235, 6219, 35302, 9457, 10073, 38413, 18226, 62285, 2610, 1903, 6234, 31322, 75667]"
935,"[38694, 76810, 38578, 62010, 66247, 39869, 57694, 49838, 73063, 38626, 64969, 67014, 39527, 66049, 57360, 54986, 57611, 64351, 65329, 70005, 31252, 59777, 38755, 28951, 54188, 30513, 28976, 59711, 73348, 54052, 52163, 65694, 73005, 39544, 39468, 65755, 55891, 69524, 68725, 62939, 41537, 40543, 51113, 40086, 57996, 49564, 75046, 66302, 65739, 73206]"
936,"[27345, 74748, 10240, 1719, 18969, 6059, 20358, 18, 9963, 2491, 10782, 18927, 74721, 9993, 13354, 75903, 74376, 15789, 13279, 14797, 10049, 13808, 23521, 47500, 13798, 20296, 62488, 14738, 28280, 6412, 29678, 14386, 10986, 18940, 18309, 23908, 9986, 5701, 11219, 14382, 23876, 9651, 19267, 75675, 14564, 14676, 74663, 20284, 77131, 10001]"
937,"[26650, 8532, 4330, 66017, 3530, 26795, 27714, 18435, 27355, 28079, 17917, 65595, 27391, 28263, 19743, 56667, 63296, 28222, 64742, 13523, 76632, 19756, 19688, 3455, 33087, 27137, 14124, 19177, 4157, 51843, 54657, 7198, 42392, 27409, 7236, 51172, 42850, 28260, 19715, 73140, 27045, 48272, 4825, 65644, 3956, 52237, 66276, 14125, 12997, 21033]"
938,"[77133, 67175, 77131, 10057, 74833, 7043, 22987, 2610, 33689, 75586, 74802, 45557, 2777, 42829, 25973, 62963, 74663, 34036, 3192, 66815, 10001, 9339, 5659, 9978, 644, 3955, 235, 13549, 28188, 11208, 27345, 28473, 48526, 64475, 51690, 13482, 43423, 43420, 15372, 23887, 36542, 14515, 47818, 7248, 36296, 46424, 15555, 6067, 26719, 28301]"
939,"[19177, 19702, 67036, 76907, 27825, 20188, 22885, 28222, 26953, 26968, 41747, 37724, 15807, 7216, 45007, 27315, 16418, 7211, 25513, 15851, 4666, 64429, 36546, 27417, 42726, 7275, 34039, 28226, 26791, 34407, 19720, 73601, 63291, 28295, 45917, 15878, 27289, 43002, 24175, 15889, 4259, 42705, 77973, 28164, 38575, 15679, 70389, 26813, 16505, 67038]"
940,"[50474, 22255, 20808, 3346, 46324, 50259, 34429, 4285, 13945, 64826, 26426, 15922, 17316, 26324, 22885, 48656, 3860, 17403, 16668, 53266, 3694, 46309, 8369, 15933, 17424, 34514, 33942, 6144, 50721, 65175, 4201, 16131, 36335, 46102, 32546, 68360, 44724, 23914, 48369, 32261, 50998, 17339, 32306, 23824, 65150, 48031, 34398, 17352, 47122, 747]"
941,"[33747, 8386, 15620, 23387, 48025, 13781, 14577, 51235, 23326, 22255, 33869, 23389, 33650, 682, 15159, 48049, 25213, 8452, 34019, 47161, 3702, 14574, 29234, 15617, 33739, 33903, 8391, 51098, 33764, 47142, 23392, 8463, 33621, 10057, 40816, 37721, 29663, 31166, 14071, 34034, 25186, 36300, 13118, 28648, 23308, 33778, 15153, 55977, 25256, 33988]"
942,"[64798, 49735, 12704, 34434, 20822, 34544, 42426, 49780, 42628, 77107, 50725, 26882, 41817, 34381, 16242, 605, 76479, 34306, 48084, 16241, 34451, 10415, 41924, 11062, 51671, 16236, 67298, 34514, 5188, 50940, 56645, 34515, 77305, 34488, 10475, 10947, 20773, 54686, 20691, 21155, 54657, 30977, 15952, 34438, 22643, 56658, 20869, 20949, 25606, 42429]"
943,"[16221, 47892, 59776, 48049, 22255, 59769, 48038, 32261, 50259, 27953, 49846, 20365, 49718, 37426, 58194, 40719, 24167, 38080, 5639, 25047, 49206, 2749, 42388, 33871, 40428, 1661, 33739, 58554, 70217, 56317, 21429, 53035, 38556, 56287, 50256, 31166, 41949, 33745, 50954, 52764, 50450, 51483, 33907, 51599, 14850, 15842, 48361, 76882, 50721, 8386]"
944,"[16205, 26191, 53922, 54767, 58194, 16257, 52947, 64284, 22517, 55827, 70732, 55352, 434, 8405, 52830, 25100, 53954, 59135, 51602, 51296, 16193, 69453, 47502, 16251, 23329, 23393, 16256, 24455, 52586, 73735, 53111, 22175, 55194, 40420, 58297, 55691, 52554, 16164, 22436, 22029, 57614, 59263, 15679, 68772, 747, 69158, 70821, 56230, 51468, 55646]"
945,"[22436, 10001, 27345, 10057, 74802, 74663, 75586, 22978, 235, 22968, 34859, 75677, 17637, 16279, 63067, 11208, 9982, 24455, 24458, 16215, 2379, 994, 6177, 21619, 63718, 23281, 23277, 2777, 13973, 15392, 644, 23434, 21980, 1548, 43, 14471, 1484, 434, 2136, 23353, 25170, 8869, 1470, 21627, 8767, 76853, 15555, 25184, 75884, 17622]"
946,"[66111, 13967, 4809, 63030, 3896, 32968, 11096, 44381, 62264, 26613, 46450, 75893, 10582, 77240, 26006, 9154, 35889, 36638, 27558, 42474, 16062, 68140, 11034, 10907, 34338, 26598, 25360, 4559, 54668, 19994, 14231, 10218, 4198, 6176, 65855, 2181, 32851, 11116, 56657, 66112, 50816, 10709, 4014, 10996, 11021, 75878, 4272, 11479, 15977, 41876]"
947,"[34182, 68739, 68730, 47094, 66500, 3192, 68736, 65287, 44387, 76907, 9372, 50726, 30383, 41507, 63299, 44404, 43428, 37083, 36542, 56641, 36280, 6267, 3530, 66978, 51690, 50659, 65291, 63908, 15928, 25967, 8358, 68267, 43423, 51241, 42061, 48289, 62993, 17344, 11032, 36770, 56907, 4617, 64222, 14198, 77619, 45198, 47907, 9126, 68111, 63763]"
948,"[50997, 68527, 42389, 26868, 68444, 68581, 28646, 51219, 68914, 68401, 76958, 12410, 68814, 68848, 50944, 43184, 41789, 19582, 9325, 42259, 28657, 26892, 378, 13972, 35933, 56381, 53353, 68504, 68882, 21155, 52977, 56269, 49482, 54320, 66432, 68403, 15904, 56368, 5429, 25409, 42612, 49928, 20996, 68430, 76775, 391, 56349, 15815, 46871, 68846]"
949,"[584, 75897, 3373, 76088, 7105, 9335, 76816, 31436, 989, 10130, 10527, 10861, 6719, 5646, 1063, 27834, 1707, 10501, 35259, 6754, 7284, 5854, 12914, 27953, 8566, 6920, 7044, 7869, 6994, 74718, 987, 47475, 590, 76442, 32137, 597, 1059, 800, 6466, 14204, 11377, 19642, 35029, 1373, 74515, 6886, 28681, 9633, 36668, 2031]"
950,"[20500, 21330, 23379, 21487, 24447, 1100, 21538, 21666, 36247, 26153, 29684, 24489, 2321, 21514, 26234, 21475, 26198, 14450, 15464, 1790, 21516, 15400, 31374, 23192, 20342, 18521, 9529, 34540, 23187, 21532, 18905, 24470, 21470, 1791, 21482, 23169, 2441, 1997, 22311, 24047, 16326, 24952, 25166, 26241, 3596, 1053, 29705, 33963, 31382, 24514]"
951,"[35029, 10049, 7044, 5814, 5854, 7156, 22987, 12179, 14204, 77133, 19006, 74802, 13364, 73460, 6186, 77131, 13594, 19564, 18942, 13679, 2031, 9997, 28074, 74718, 21624, 14799, 63014, 375, 75897, 2130, 76442, 10339, 12944, 74371, 44192, 505, 10001, 957, 13345, 74795, 7163, 15551, 9766, 356, 3421, 74663, 31511, 13446, 74803, 9794]"
952,"[19121, 13768, 30639, 47154, 10961, 13822, 10910, 36000, 15305, 19504, 75878, 26736, 20890, 29896, 10097, 9797, 19994, 67128, 19054, 41815, 35918, 75903, 25568, 47601, 9390, 4530, 41803, 10541, 4560, 10439, 19095, 10907, 68258, 10952, 42539, 57440, 11215, 17866, 3312, 36606, 7855, 65575, 20706, 35921, 8929, 2168, 15992, 532, 11123, 19139]"
953,"[33269, 35726, 33283, 39762, 64159, 31438, 33204, 30187, 37334, 35748, 17573, 35392, 30455, 46682, 33127, 33284, 33599, 35482, 33317, 69877, 35599, 35717, 35761, 35782, 35374, 63457, 55096, 35739, 30421, 17733, 37200, 63917, 49805, 48450, 38200, 33155, 38907, 35667, 11358, 68658, 33161, 35657, 35705, 50042, 64861, 70944, 45352, 33393, 35732, 33228]"
954,"[19589, 45135, 725, 19121, 47789, 5429, 6304, 13822, 47154, 584, 8581, 9216, 16239, 20706, 74748, 887, 31913, 11123, 10300, 25568, 11150, 45081, 7105, 16156, 75903, 75568, 17827, 30943, 597, 6179, 20675, 28681, 15754, 3671, 8451, 25758, 5109, 10497, 19055, 73080, 15674, 76302, 867, 15992, 23871, 12843, 3788, 2995, 9795, 10749]"
955,"[23759, 21101, 21761, 24610, 23843, 10313, 26148, 44701, 47322, 14814, 47982, 38442, 47113, 38441, 3916, 44619, 4838, 38544, 74909, 48084, 13899, 4066, 23749, 23477, 34051, 19061, 49878, 44534, 24758, 70193, 44452, 23779, 24553, 23818, 34300, 3197, 77541, 48187, 45559, 23873, 44435, 38884, 68596, 23944, 11685, 24734, 38432, 15898, 48000, 44632]"
956,"[20555, 13599, 20636, 20732, 8168, 13570, 12296, 13972, 20691, 15514, 12966, 20874, 13588, 46871, 24737, 20842, 77305, 11149, 8296, 13288, 25606, 12274, 23831, 24717, 14657, 10789, 27515, 20851, 26763, 12693, 18969, 13646, 76958, 7884, 13074, 45128, 3453, 20803, 28749, 20700, 20690, 14793, 12283, 24666, 15805, 24117, 13968, 16012, 20969, 24715]"
957,"[28648, 34036, 42891, 26882, 15785, 15886, 30863, 54686, 21114, 49750, 63304, 30870, 36375, 41864, 23615, 42591, 35918, 50444, 19141, 20953, 68353, 28018, 21063, 51215, 66468, 26424, 19155, 14258, 22950, 22643, 8581, 28193, 22731, 28125, 36606, 4114, 756, 37070, 42706, 27767, 15843, 36256, 17876, 68299, 20983, 65575, 41869, 19582, 25606, 42799]"
958,"[23857, 22354, 7400, 17404, 36208, 23833, 44649, 23944, 44764, 53302, 23945, 44677, 32219, 53012, 48565, 44606, 40048, 15935, 9566, 3604, 34226, 32493, 22392, 22425, 46064, 44667, 44824, 4172, 34280, 17392, 44581, 44666, 47446, 44588, 34465, 34551, 22566, 34428, 44709, 15625, 9491, 48073, 44524, 44532, 16364, 64950, 48560, 75296, 44630, 48641]"
959,"[54524, 52077, 28921, 51931, 61439, 57104, 59091, 76810, 64969, 57478, 30513, 54715, 54904, 30296, 25133, 15859, 54048, 5188, 48567, 51729, 50997, 51717, 38626, 53007, 51973, 76670, 54242, 40175, 55368, 60744, 39666, 64937, 54624, 56312, 13956, 54897, 13972, 55118, 57694, 60216, 26493, 64979, 77088, 50913, 15987, 605, 47789, 47821, 26481, 73034]"
960,"[51978, 54048, 38626, 53925, 40175, 65282, 39666, 54897, 46853, 67652, 71877, 76810, 49155, 69430, 46571, 15859, 53853, 54691, 59160, 38507, 30513, 55368, 64969, 38837, 75520, 11062, 38381, 75453, 53969, 38037, 38509, 40691, 64950, 38593, 51123, 65347, 39294, 69058, 49425, 76670, 40441, 65281, 29046, 4697, 38495, 12884, 31397, 56632, 66913, 56077]"
961,"[30701, 30675, 11351, 35391, 50509, 11435, 33432, 46727, 33596, 11394, 44327, 46999, 33583, 33341, 50282, 46987, 35429, 63961, 51684, 30879, 35635, 30766, 11449, 44329, 33436, 11312, 33358, 35457, 33445, 35607, 33359, 45366, 30680, 33567, 30796, 35742, 45399, 35540, 35400, 33508, 46758, 35397, 33379, 45379, 36056, 33261, 44297, 46800, 50302, 44279]"
962,"[20675, 30943, 49943, 27834, 5429, 55472, 32176, 20789, 43311, 76980, 25568, 56422, 28654, 5174, 3998, 7849, 47569, 3373, 28662, 15943, 45135, 8568, 56207, 28159, 43239, 30940, 21115, 34615, 5336, 50543, 9440, 9629, 76888, 30751, 64840, 37054, 30800, 4701, 3788, 5245, 25548, 4965, 32227, 19014, 47823, 5188, 42668, 50354, 20706, 19034]"
963,"[9629, 75903, 19121, 8451, 6179, 5195, 42448, 30877, 11198, 6161, 9390, 9335, 584, 27345, 9797, 7184, 8266, 15754, 45081, 8581, 27953, 13679, 4605, 28116, 1210, 887, 31913, 19055, 73135, 7044, 9626, 5850, 10749, 19564, 10497, 74923, 41780, 4232, 50997, 62456, 22965, 73080, 3671, 496, 15807, 7105, 10097, 20789, 10977, 26641]"
964,"[57703, 63056, 40907, 68036, 38778, 56269, 49754, 53430, 24947, 35058, 38257, 69320, 40756, 74467, 54497, 38660, 52310, 56855, 39283, 54558, 30260, 49107, 50944, 38085, 72395, 68915, 40166, 71185, 38556, 53796, 48567, 73942, 49565, 56440, 53031, 40651, 38661, 50094, 50781, 60354, 49850, 73155, 73055, 28605, 56613, 51662, 77090, 65090, 74161, 29304]"
965,"[10652, 18269, 27616, 9310, 9154, 4603, 50336, 4198, 26706, 62680, 20023, 19052, 32056, 43454, 39621, 41672, 68152, 8974, 26785, 34167, 27155, 44381, 66816, 32840, 16007, 27768, 26760, 68087, 12933, 36739, 7840, 4265, 36262, 11085, 43791, 36640, 3122, 36369, 11370, 3545, 41741, 28196, 10321, 62995, 28038, 35870, 42136, 36717, 48851, 36256]"
966,"[30943, 15754, 43262, 76980, 5061, 43317, 28662, 43239, 19014, 55472, 49953, 5195, 28178, 34482, 21101, 22867, 19118, 47569, 12875, 47829, 42335, 74748, 77340, 21082, 25480, 37054, 56654, 48916, 41737, 21097, 56609, 9515, 44981, 12844, 4232, 41953, 5181, 48927, 3462, 34355, 56327, 605, 28067, 50760, 27834, 8581, 13932, 32188, 14086, 77305]"
967,"[21082, 14128, 48204, 41737, 28654, 4330, 28271, 42335, 32176, 26882, 3876, 4780, 25410, 27007, 12843, 42298, 28076, 19643, 65658, 30881, 34482, 4181, 5236, 4513, 37070, 42739, 5944, 14118, 699, 4765, 4904, 15859, 7198, 43145, 56560, 20818, 48916, 66276, 25622, 42312, 4033, 28263, 7849, 28222, 54349, 12875, 27141, 15767, 15851, 25128]"
968,"[47254, 23956, 48000, 34728, 45061, 44619, 23813, 38441, 44453, 38116, 44452, 44450, 45703, 44632, 44521, 811, 38837, 44499, 47250, 3977, 38331, 48209, 13488, 8451, 37903, 23870, 24610, 48216, 44429, 47515, 23858, 44701, 47160, 44534, 3197, 27824, 3997, 4062, 48211, 23901, 38452, 48090, 14559, 23865, 9605, 44493, 35198, 44504, 23730, 47995]"
969,"[13004, 25286, 22436, 32133, 3147, 45007, 65771, 19740, 714, 45004, 41747, 26642, 15729, 16189, 3795, 4564, 3797, 10450, 22149, 14049, 52413, 23353, 15851, 16201, 3040, 13752, 3687, 42615, 52429, 47592, 17963, 4666, 22804, 4330, 32269, 15807, 4444, 50721, 16211, 16434, 3469, 684, 4729, 11113, 16233, 28143, 16450, 25307, 13635, 5152]"
970,"[27175, 10450, 16509, 2777, 16450, 16425, 17622, 13004, 46491, 44939, 76853, 16463, 16402, 2788, 36546, 3147, 19023, 23287, 16418, 16525, 4444, 17637, 16505, 73113, 32705, 47171, 13452, 2793, 40, 583, 24101, 660, 45007, 46494, 15679, 13332, 77133, 23382, 10096, 13777, 16394, 25200, 7169, 10594, 76128, 2693, 23277, 4276, 31993, 12820]"
971,"[11110, 222, 50, 18284, 9806, 11826, 11981, 43781, 6330, 2964, 29906, 9922, 36807, 26355, 9808, 15298, 5507, 6596, 6697, 26336, 74752, 12523, 4132, 6065, 28518, 28099, 6999, 18078, 1218, 10439, 9927, 12619, 14766, 6434, 18035, 74865, 1604, 10138, 8072, 12647, 27827, 5876, 6431, 62317, 8663, 29340, 30020, 10727, 7106, 10210]"
972,"[23200, 23397, 24455, 21627, 23329, 24567, 25534, 17378, 16275, 3611, 23427, 18974, 26191, 23400, 45703, 22531, 24458, 21893, 2621, 3143, 2899, 45434, 25453, 25304, 45676, 28552, 65709, 47183, 21710, 22385, 16251, 47171, 7008, 47172, 24743, 24620, 47311, 22804, 25217, 23399, 21749, 25240, 18976, 13247, 23377, 2896, 3179, 18971, 25280, 46142]"
973,"[7879, 49234, 56256, 603, 32183, 20789, 53530, 55527, 16467, 55536, 7473, 50521, 7849, 3038, 67301, 14097, 19589, 48749, 3795, 20675, 47581, 22392, 59092, 39749, 28218, 54830, 69697, 52134, 40567, 56709, 39730, 57250, 41033, 74926, 52997, 36124, 39915, 43000, 3821, 51197, 23944, 56987, 48713, 11394, 55509, 55545, 50413, 72508, 40143, 57077]"
974,"[27185, 10450, 3661, 12820, 16525, 2777, 33817, 16450, 10313, 6179, 48211, 28913, 13679, 16463, 9629, 14621, 13013, 10877, 7492, 28800, 32019, 3284, 33838, 36841, 583, 46502, 44181, 76853, 31813, 47415, 13452, 27525, 32705, 21761, 45066, 32977, 46494, 4232, 44453, 63339, 36237, 36120, 47592, 7213, 64391, 34221, 12682, 7473, 16425, 6112]"
975,"[8366, 10652, 26548, 50336, 27616, 8701, 24831, 37578, 38034, 20952, 10864, 37082, 37064, 21115, 68152, 62680, 53240, 7840, 44381, 36262, 32987, 10761, 4272, 3242, 37117, 14126, 26428, 23578, 41648, 36290, 47101, 6176, 26706, 10541, 36255, 9437, 48710, 28111, 34191, 26866, 21071, 26442, 26683, 8301, 75893, 9747, 63225, 42746, 37123, 9515]"
976,"[42343, 45615, 23779, 34297, 50167, 42809, 8451, 47967, 42504, 811, 3955, 44534, 32106, 41911, 25128, 13679, 3887, 7988, 13030, 10487, 12959, 47515, 8371, 15628, 42676, 4586, 19433, 11184, 11216, 4301, 32977, 26882, 19574, 8177, 9389, 4086, 23811, 16668, 37669, 15800, 10551, 11088, 34686, 49730, 63256, 75903, 20706, 25606, 10945, 13040]"
977,"[31436, 124, 14799, 907, 63562, 10527, 76088, 46887, 3293, 37624, 584, 11567, 74439, 14752, 6721, 34750, 28156, 1802, 37622, 74802, 9963, 6852, 74663, 63659, 46914, 19405, 34760, 34747, 35185, 43838, 36532, 11244, 47016, 37640, 6834, 46894, 76442, 37596, 18186, 46732, 75897, 590, 76904, 800, 35022, 46806, 76914, 72046, 43783, 73167]"
978,"[3284, 27185, 27525, 36140, 13489, 64401, 3218, 27205, 27230, 13010, 3098, 46491, 13826, 12652, 7459, 13676, 13452, 12676, 3409, 7571, 10767, 45741, 46482, 74371, 3452, 27673, 19682, 3200, 7467, 13771, 64383, 36121, 46502, 7488, 36106, 10585, 46501, 16425, 16492, 47631, 10955, 7183, 17938, 36844, 16522, 74853, 45066, 66006, 13630, 3044]"
979,"[70762, 59402, 38164, 59027, 49296, 49642, 64612, 40181, 5843, 51444, 55176, 38163, 66202, 59380, 41101, 33532, 33269, 61342, 40794, 66899, 55788, 38748, 8869, 29171, 70537, 40506, 7213, 24327, 69891, 64654, 52331, 39027, 24297, 32339, 14642, 64638, 660, 71858, 11619, 70826, 7473, 77857, 7169, 33239, 75898, 70754, 63809, 5915, 70922, 67533]"
980,"[24455, 8405, 24620, 18974, 24458, 23944, 2899, 18976, 47343, 22392, 6177, 603, 50279, 6139, 45434, 12271, 9536, 19023, 24567, 23400, 22524, 23322, 49234, 22354, 75296, 3715, 47581, 17304, 660, 3087, 22418, 23200, 16641, 39801, 25200, 63086, 2892, 16463, 45555, 17238, 39784, 15598, 13272, 48641, 17622, 4876, 14642, 24673, 18654, 3541]"
