user_id,recs
784,"[45806, 13574, 27272, 27264, 36886, 19149, 13476, 62826, 18445, 27503, 3043, 3146, 18463, 63790, 12739, 69316, 1947, 9311, 48306, 77824, 32028, 37953, 46498, 27208, 66678, 18000, 1098, 64368, 3383, 4017, 48293, 19636, 10587, 77463, 32339, 27219, 45774, 3131, 20248, 27257, 13396, 63353, 64209, 27195, 64373, 27185, 73819, 13471, 12757, 583]"
785,"[26703, 24190, 75903, 66111, 42259, 3955, 4809, 20849, 28648, 10462, 20909, 12843, 4560, 15902, 14797, 28193, 9224, 11129, 77133, 14520, 53122, 10952, 56656, 16041, 10329, 51170, 9793, 14589, 10749, 63201, 47613, 722, 28156, 15674, 41881, 30877, 19979, 28018, 4904, 5637, 4232, 8230, 4229, 63282, 19543, 9390, 64933, 11021, 4142, 28189]"
786,"[4229, 47610, 4809, 4731, 19688, 19535, 11013, 24243, 32180, 4582, 28159, 42928, 55449, 54371, 32176, 4232, 22960, 20909, 17365, 42312, 34355, 844, 19697, 36268, 56560, 28174, 34348, 722, 19485, 3542, 864, 71446, 30814, 15678, 22836, 26896, 10529, 48761, 26833, 4904, 17393, 19064, 24239, 34286, 14024, 34419, 19606, 20840, 24872, 4272]"
787,"[10779, 11021, 7031, 60373, 37088, 33103, 10266, 37026, 14177, 9793, 43677, 6071, 29474, 15804, 751, 26336, 47613, 31443, 36555, 9383, 9861, 26530, 19388, 532, 7004, 10218, 26646, 35915, 9972, 10462, 9831, 10157, 19111, 17810, 19094, 42914, 30935, 34191, 19559, 31913, 47101, 10851, 37019, 36711, 66111, 10321, 73132, 10280, 22818, 13946]"
788,"[30987, 44249, 63452, 44316, 46727, 33389, 45158, 35675, 35490, 33501, 35595, 44301, 44336, 35552, 35746, 33379, 30701, 35397, 11695, 33366, 33355, 46800, 44324, 46974, 35529, 55680, 34779, 33392, 75804, 35732, 35424, 67959, 11349, 10390, 35440, 35459, 33508, 11435, 67929, 33491, 30706, 44327, 33567, 35492, 45399, 35633, 44242, 33584, 33533, 67995]"
789,"[3373, 4229, 47789, 9793, 37963, 4232, 32176, 8230, 13822, 9390, 64326, 7873, 54662, 4809, 21138, 5113, 42312, 7044, 4796, 7907, 28681, 42442, 4560, 4778, 15665, 19034, 19606, 66111, 11013, 25128, 11021, 4780, 36268, 68596, 49943, 15992, 10779, 19061, 30640, 30959, 13679, 5429, 28174, 30639, 19489, 28094, 43349, 4375, 10462, 11053]"
790,"[15758, 7004, 33103, 7031, 10652, 14177, 10851, 37088, 43691, 60373, 751, 42914, 43027, 37026, 48205, 19559, 15804, 9831, 34167, 43791, 26829, 14046, 45159, 25914, 10977, 7907, 8462, 10630, 30935, 8358, 17810, 4625, 42610, 5646, 62867, 28003, 10150, 5956, 25863, 38034, 11050, 10462, 29966, 26937, 2168, 9962, 41728, 10614, 27069, 10856]"
791,"[38556, 38085, 63056, 51248, 47893, 47892, 51483, 69320, 56855, 38789, 51583, 51599, 55904, 41489, 52764, 51621, 38900, 39907, 49107, 38302, 40166, 39756, 20321, 28994, 51991, 50607, 53386, 55843, 38661, 70237, 45899, 69839, 55908, 38778, 24184, 69817, 68814, 74161, 54522, 38545, 53562, 54497, 29315, 52050, 41385, 51347, 31397, 76776, 38745, 55819]"
792,"[14177, 74671, 7004, 9792, 6277, 19922, 37026, 27827, 6980, 11201, 10849, 30663, 76442, 2205, 37, 5711, 19392, 9963, 10056, 14380, 10801, 18071, 73838, 19796, 5985, 9831, 6684, 73132, 26336, 206, 10030, 10213, 7947, 35349, 20239, 989, 17906, 76469, 505, 7068, 31322, 9992, 31686, 19605, 29594, 74819, 6447, 7237, 320, 45455]"
793,"[49928, 48204, 15896, 41737, 15987, 19589, 32176, 24970, 25622, 14042, 50350, 54320, 713, 76504, 35962, 50954, 15859, 16189, 15869, 21138, 15831, 43145, 28654, 25590, 64109, 76610, 68498, 14688, 68504, 8568, 73203, 15752, 19585, 55626, 35987, 37070, 49999, 47829, 20851, 47802, 4797, 28090, 861, 32174, 3830, 15553, 15617, 12410, 42259, 51691]"
794,"[5814, 36261, 27834, 13679, 43349, 3373, 10529, 8581, 4904, 28681, 15674, 6451, 30877, 42928, 2942, 4280, 15849, 47833, 4229, 4232, 9632, 30943, 4272, 19606, 66111, 10769, 8230, 11021, 21115, 532, 19121, 13822, 20999, 20789, 4809, 42746, 37066, 10749, 45181, 5637, 597, 6059, 37027, 19112, 36984, 9515, 19586, 13551, 25128, 32180]"
795,"[66412, 55702, 65252, 30401, 15233, 39049, 70588, 66628, 65298, 55285, 38933, 64663, 28960, 75371, 75429, 49394, 67349, 66584, 69536, 38161, 48349, 39518, 60352, 69259, 49191, 58465, 59740, 65315, 50040, 16711, 75643, 41330, 69533, 65311, 60255, 67089, 51791, 65970, 65241, 53678, 44624, 58354, 68552, 52991, 66645, 29161, 60058, 52144, 38949, 75863]"
796,"[46570, 11050, 14177, 46448, 15758, 5615, 37026, 7036, 19348, 19395, 26829, 17906, 35177, 9792, 3430, 7237, 19373, 11166, 42006, 28042, 7031, 14675, 10496, 19915, 6067, 5599, 11201, 2511, 35022, 31443, 25850, 62514, 36296, 28037, 12153, 6641, 37743, 9409, 29594, 592, 7789, 19802, 6299, 17788, 5566, 7056, 43802, 485, 6627, 6199]"
797,"[1141, 37026, 990, 989, 841, 74719, 1664, 76558, 60373, 417, 206, 7238, 6817, 9007, 6392, 19388, 74799, 18776, 74358, 69194, 2288, 62468, 6820, 47389, 74744, 6555, 25640, 43895, 37961, 64780, 14046, 249, 63648, 8813, 7994, 6684, 933, 29359, 13134, 7144, 6484, 2218, 9792, 371, 10029, 76088, 37916, 2715, 74663, 5445]"
798,"[7789, 7747, 37026, 6980, 14380, 29362, 10213, 35285, 19348, 60373, 9026, 18097, 19373, 26336, 18090, 10801, 9291, 74610, 20239, 12933, 17906, 417, 25914, 19395, 9272, 1890, 8047, 29966, 25951, 31832, 11050, 7004, 45053, 29641, 10856, 9831, 7764, 47981, 8087, 13565, 10905, 48076, 9417, 31443, 76469, 43809, 25740, 10869, 572, 7032]"
799,"[55423, 40764, 53530, 56862, 54002, 22835, 58201, 50279, 39850, 50332, 39859, 70383, 42717, 43057, 48641, 50501, 47522, 57463, 47747, 22392, 43000, 48714, 42667, 58174, 67850, 55869, 39801, 58797, 49028, 5156, 25104, 50403, 4545, 55282, 51689, 4733, 54902, 25666, 47750, 50287, 4358, 19962, 50227, 67640, 20946, 57656, 39853, 53828, 72330, 50691]"
800,"[50332, 60642, 50227, 42996, 43349, 19589, 55481, 7879, 7184, 34482, 50501, 28218, 34386, 25666, 55424, 43311, 30877, 47610, 67640, 76629, 25541, 50424, 43317, 7849, 62372, 22732, 53694, 50279, 50191, 22867, 12843, 58201, 30943, 70441, 5261, 12326, 34544, 21082, 5236, 55423, 726, 8568, 8306, 50366, 55545, 76980, 55527, 58472, 55869, 28662]"
801,"[17514, 17376, 34544, 34401, 34399, 34368, 10947, 21062, 22732, 5277, 34434, 17483, 28076, 17489, 17575, 49982, 15922, 43349, 5332, 34703, 37075, 43004, 46195, 64817, 42907, 34426, 46254, 5174, 67837, 51094, 17564, 17506, 4754, 16140, 76343, 15896, 20929, 34446, 34478, 46177, 55263, 22835, 46205, 17503, 28098, 74912, 5479, 48976, 12865, 26794]"
802,"[41737, 7184, 53221, 43349, 47610, 19202, 28218, 4205, 28654, 20675, 21138, 722, 603, 47833, 48204, 28662, 19721, 47823, 25590, 30943, 20999, 10537, 5944, 21082, 20789, 64199, 49999, 50493, 22867, 5188, 7275, 8568, 7178, 10037, 19766, 32174, 7879, 32176, 28159, 36337, 26791, 11123, 11198, 50954, 7524, 4904, 15896, 8537, 55582, 32179]"
803,"[56974, 28951, 44969, 49615, 56259, 53530, 48336, 3736, 50505, 66160, 66292, 47805, 51724, 51627, 50287, 50583, 51913, 51456, 45004, 47747, 59925, 67865, 40525, 16117, 53954, 38943, 63333, 4727, 52124, 47522, 53148, 69742, 68286, 38588, 69424, 51488, 32892, 39978, 39910, 4549, 29070, 51808, 55150, 76708, 16423, 52143, 54743, 49627, 49339, 69507]"
804,"[39801, 50332, 30608, 58472, 48714, 52774, 52615, 71958, 51197, 58421, 32163, 50227, 74940, 50279, 54002, 70383, 58323, 52134, 74791, 56256, 48365, 50313, 58656, 54579, 58589, 53806, 57734, 38981, 16447, 73694, 55289, 48749, 58201, 52851, 57777, 43000, 53778, 56480, 53551, 50691, 59664, 51996, 56408, 54957, 50993, 53705, 55851, 55545, 49659, 4733]"
805,"[7789, 37026, 10213, 6980, 25914, 31787, 17906, 33103, 10849, 10801, 19373, 8047, 7747, 7068, 11050, 6447, 417, 14380, 60373, 31750, 965, 19960, 19395, 19348, 9792, 29362, 12636, 6354, 7004, 18097, 29568, 31442, 27827, 11201, 7784, 10905, 47981, 1867, 9291, 43809, 31771, 19388, 28037, 19811, 19357, 45053, 31649, 12153, 19796, 10698]"
806,"[11050, 37026, 9375, 46570, 7789, 7004, 7237, 15758, 28037, 25914, 19392, 6980, 14177, 42006, 46448, 7036, 19395, 19373, 29594, 9792, 6641, 7031, 25837, 965, 76467, 17906, 26829, 6222, 26, 35177, 43277, 30018, 7747, 7930, 19915, 19960, 29362, 38014, 10461, 9291, 17788, 19796, 11162, 28669, 43807, 19802, 2205, 7068, 7032, 7042]"
807,"[11244, 37622, 1802, 10130, 35177, 18187, 35022, 43814, 10384, 75897, 37596, 14655, 6277, 35029, 6852, 15700, 6834, 6586, 14204, 35175, 76442, 38007, 45163, 6994, 17906, 10729, 10702, 5566, 44336, 63533, 7004, 46570, 43824, 37650, 45293, 7068, 26829, 24238, 37026, 30721, 31811, 11279, 8566, 10801, 19405, 37624, 31761, 19796, 11166, 31996]"
808,"[43677, 4120, 23081, 13381, 24239, 26825, 3955, 19564, 27783, 27481, 5814, 27449, 22818, 10652, 24243, 10779, 25128, 41855, 44363, 27414, 47822, 12807, 26848, 4796, 9632, 42605, 27185, 32791, 4679, 30877, 63655, 33075, 19029, 14265, 40951, 8597, 37027, 27447, 532, 50775, 36578, 35915, 65145, 42526, 48227, 42681, 48305, 67107, 41802, 11094]"
809,"[990, 235, 74663, 823, 6324, 6277, 6920, 37, 9963, 6409, 989, 30663, 47924, 7105, 74819, 74721, 76, 9712, 31322, 74376, 10849, 74719, 1664, 206, 73132, 14177, 18, 75568, 12944, 1907, 18071, 75586, 19922, 6189, 74711, 5718, 74748, 10801, 77307, 10056, 2205, 6842, 76442, 35285, 11201, 923, 5985, 7867, 6684, 653]"
810,"[19589, 32176, 34482, 47789, 43349, 30943, 20675, 8568, 605, 20789, 22867, 3671, 19585, 7044, 37963, 41881, 722, 5429, 3373, 15674, 10037, 4778, 41863, 844, 5814, 50997, 41737, 55530, 28656, 15859, 4364, 4229, 47823, 4560, 43145, 15902, 19586, 76905, 48204, 28193, 49943, 43262, 32180, 21082, 4110, 390, 54349, 12859, 25606, 10749]"
811,"[19589, 27834, 24970, 49943, 7044, 43349, 32174, 45135, 30943, 47789, 3671, 36261, 25038, 20789, 28681, 4364, 15859, 6451, 28654, 55530, 9629, 25590, 50271, 22836, 13688, 10749, 30878, 25770, 3998, 12843, 50350, 7105, 10589, 34313, 49928, 8568, 47167, 32227, 19585, 12429, 4778, 15754, 4315, 20687, 47583, 19034, 28662, 26481, 5944, 728]"
812,"[29705, 15174, 16641, 15223, 18634, 32356, 15178, 29665, 23524, 18768, 15383, 15198, 74812, 20342, 31808, 15400, 16340, 34518, 17223, 16302, 1038, 15332, 31785, 24506, 11219, 15398, 29540, 29515, 37221, 31632, 37213, 21399, 29756, 21405, 26234, 17271, 20500, 29490, 29684, 21374, 26235, 22505, 23162, 29616, 18730, 22843, 21487, 19232, 24046, 15181]"
813,"[37622, 37596, 19006, 5814, 5956, 10527, 7044, 3373, 75897, 35021, 7105, 11222, 15700, 7284, 35014, 38509, 18187, 14204, 10300, 35432, 35029, 63014, 11244, 45521, 34560, 6963, 35022, 10313, 10130, 39294, 9963, 15958, 63435, 1881, 15674, 8147, 14770, 63528, 957, 13679, 76914, 505, 37648, 75675, 63545, 3410, 8451, 13358, 18206, 37599]"
814,"[13679, 2031, 8063, 29403, 15674, 35014, 30959, 7587, 14589, 7105, 5814, 19006, 20706, 10749, 10313, 37622, 35029, 10462, 19009, 38031, 24831, 47515, 27834, 887, 10300, 10997, 75568, 9335, 19303, 27069, 24238, 23763, 8556, 45059, 14770, 6994, 37066, 12914, 15424, 76442, 43844, 15663, 9390, 10759, 68580, 9925, 25758, 31313, 5109, 31913]"
815,"[660, 8405, 7214, 31979, 3038, 47499, 26749, 13849, 32021, 44928, 24458, 3736, 16418, 36377, 12739, 13926, 4205, 16434, 3737, 13782, 7175, 46809, 75296, 14642, 3954, 44958, 13752, 17956, 36314, 76128, 3558, 74778, 24567, 16463, 45148, 4876, 3541, 47592, 52451, 3427, 24455, 16429, 13004, 27294, 3646, 16497, 46491, 44936, 7188, 3822]"
816,"[47789, 28156, 43349, 10037, 19589, 13822, 4560, 10981, 37027, 26703, 3220, 34482, 10589, 8306, 19479, 28681, 5195, 45135, 13547, 30943, 9626, 5814, 17836, 532, 6451, 31496, 66111, 10769, 28218, 515, 9327, 22960, 15674, 63758, 10537, 4780, 19439, 73080, 10863, 16041, 28114, 776, 15849, 36261, 4142, 4229, 10230, 26427, 76875, 9390]"
817,"[41831, 43222, 67847, 67267, 40208, 55423, 56249, 40301, 43355, 43383, 46317, 55286, 56240, 46898, 56794, 51169, 67876, 67831, 67823, 54597, 53236, 5332, 48886, 50497, 55171, 67762, 17484, 22863, 76750, 36342, 71339, 59958, 5249, 20946, 42592, 42447, 22615, 55189, 49019, 67782, 43081, 56808, 42843, 53190, 41077, 43047, 67807, 56003, 16186, 49982]"
818,"[7184, 7879, 57250, 684, 47581, 48749, 25104, 50279, 3736, 32163, 40618, 50501, 48336, 16447, 660, 7473, 59092, 34640, 7400, 4439, 47533, 49955, 49728, 5261, 48714, 48920, 4397, 44996, 16423, 7236, 688, 27175, 13650, 56912, 25344, 56862, 55630, 55423, 7202, 10450, 63333, 8405, 59925, 22448, 52332, 20097, 22392, 10579, 24458, 55545]"
819,"[7031, 14177, 31443, 11050, 33103, 9861, 10614, 37026, 10652, 36614, 30935, 751, 19392, 37066, 27069, 42914, 10851, 7907, 25914, 37759, 37103, 15758, 60373, 18206, 46448, 9792, 26706, 8330, 19348, 37088, 16090, 38034, 28844, 36595, 15663, 10130, 7004, 19719, 9831, 23754, 1060, 43691, 8348, 47613, 41682, 36287, 12842, 37963, 7870, 16038]"
820,"[14177, 5956, 19392, 7004, 7237, 7036, 19348, 19395, 19922, 37026, 9375, 46448, 9792, 37743, 7031, 2205, 7789, 26829, 6980, 12153, 25850, 10461, 43798, 19373, 19915, 62514, 17906, 7032, 18097, 7042, 74753, 25837, 5613, 6627, 10849, 42006, 36296, 12933, 62703, 28037, 43802, 47622, 48940, 28669, 1663, 28042, 11201, 6963, 46438, 17894]"
821,"[10749, 15674, 13822, 10097, 5814, 13768, 20706, 20675, 7581, 31913, 31496, 42448, 10589, 3220, 25758, 3671, 30640, 13387, 27842, 14589, 4232, 31929, 37015, 36379, 34386, 4560, 17836, 9327, 7916, 17827, 49943, 45081, 26703, 37054, 808, 19994, 597, 340, 6142, 13842, 7105, 9925, 55555, 768, 19439, 5109, 19012, 73080, 13337, 9767]"
822,"[603, 27185, 36314, 3955, 74371, 27219, 7236, 76233, 375, 7176, 77133, 73898, 19152, 22967, 7494, 73113, 63367, 74663, 33022, 7170, 1548, 63655, 10588, 14024, 4444, 27175, 19715, 4205, 583, 5814, 13118, 16418, 10450, 4020, 16425, 14278, 27825, 6283, 74948, 33553, 28800, 19688, 51844, 76907, 14119, 4529, 26803, 16450, 44939, 13930]"
823,"[27185, 27783, 23081, 66978, 5814, 27339, 19706, 6283, 27481, 33075, 3955, 3956, 3306, 27219, 7498, 47545, 63655, 7494, 10329, 3906, 4679, 42850, 26965, 43661, 7659, 24243, 3300, 13574, 34356, 3729, 66276, 36518, 3389, 42605, 36102, 53122, 27409, 4020, 45827, 18445, 27137, 73104, 21037, 18462, 17942, 14024, 63296, 8597, 28193, 71446]"
824,"[7789, 11050, 46570, 19392, 37026, 7237, 12153, 19395, 14177, 7036, 9375, 19348, 11201, 6980, 18097, 7004, 5956, 26829, 19320, 7930, 28669, 38014, 29594, 25914, 19373, 17906, 47981, 9792, 7068, 17805, 42006, 6222, 2511, 5615, 10213, 19922, 29342, 6627, 74671, 28037, 29339, 31442, 29362, 19915, 63708, 46445, 19811, 25837, 10801, 5613]"
825,"[46570, 19392, 14177, 11050, 15758, 19348, 7036, 46448, 7237, 6234, 7031, 42006, 37026, 2511, 10496, 19395, 12153, 9792, 19915, 19922, 55438, 6641, 43802, 42501, 67175, 11166, 3430, 25837, 74753, 29481, 17906, 44338, 43807, 392, 62514, 11201, 29611, 28037, 15372, 10461, 29342, 31443, 25914, 7789, 18264, 7032, 19802, 46445, 9092, 6627]"
826,"[603, 10882, 36314, 8869, 77133, 16239, 10049, 27175, 7169, 28800, 13118, 73135, 75903, 32892, 583, 31979, 10579, 13777, 44939, 13452, 6179, 375, 46809, 13823, 13904, 27185, 36546, 28218, 27345, 3736, 22965, 3955, 44928, 7175, 3931, 13782, 17963, 1548, 33022, 12739, 742, 14024, 32021, 21138, 7213, 26803, 32019, 13822, 10037, 16425]"
827,"[31326, 50997, 39751, 51517, 39712, 70634, 54536, 69024, 50866, 64817, 7879, 50937, 40367, 38923, 49661, 17042, 40252, 16577, 74567, 1588, 4436, 39595, 40948, 71796, 34244, 65093, 40471, 24095, 14477, 51672, 69885, 49663, 39150, 74432, 39755, 49745, 9551, 41351, 42866, 49592, 7184, 16736, 51416, 28156, 33791, 69663, 17054, 49764, 53083, 56605]"
828,"[27345, 49761, 22965, 28648, 6920, 74810, 75586, 74663, 6721, 28156, 74802, 50944, 77133, 56440, 32171, 77020, 51066, 13973, 73135, 235, 51667, 642, 69320, 38556, 33751, 6815, 6161, 56610, 64439, 14797, 45181, 1141, 56189, 50997, 38097, 6680, 8996, 1719, 13288, 7819, 13118, 45185, 26873, 15754, 74696, 76088, 58463, 2031, 15555, 28409]"
829,"[18927, 18969, 20448, 13595, 23939, 13798, 10840, 18912, 20358, 3637, 8381, 13646, 20690, 13797, 31997, 14725, 18887, 32010, 8427, 21155, 18, 7783, 31788, 31706, 823, 3281, 24498, 13511, 13279, 20555, 24729, 11125, 7538, 74711, 8431, 20719, 12123, 24117, 7670, 31760, 13968, 1306, 31964, 20851, 12207, 31763, 18201, 47133, 20612, 1816]"
830,"[21394, 51248, 21429, 26171, 70788, 27953, 32227, 53646, 27515, 34560, 13023, 64109, 28499, 11774, 19193, 1588, 11780, 62903, 62456, 49601, 48092, 15904, 38725, 70802, 74923, 34265, 44959, 49127, 49899, 47823, 66855, 49467, 70031, 70836, 50997, 39359, 42388, 1545, 14589, 27500, 5944, 55657, 2355, 3525, 3127, 10104, 25397, 26721, 24561, 16021]"
831,"[38727, 16205, 8405, 16275, 41047, 22029, 15233, 434, 55194, 66049, 51802, 22591, 49402, 53877, 40543, 28986, 49398, 24694, 54233, 55402, 69760, 25534, 22517, 59777, 76708, 64284, 16202, 47171, 12722, 33883, 50204, 43487, 47533, 25286, 49191, 23986, 46187, 30561, 19133, 16257, 51602, 39890, 48304, 26191, 34640, 39645, 52358, 69908, 70196, 48428]"
832,"[7789, 37026, 47981, 10801, 19373, 9792, 417, 12153, 19320, 17906, 36449, 35285, 31442, 11201, 7930, 27827, 30663, 8969, 7068, 37869, 6684, 10213, 6447, 46570, 2510, 19395, 18097, 9051, 1512, 25823, 31686, 19796, 6954, 8047, 7237, 7004, 31649, 19772, 1789, 7825, 18090, 10021, 18071, 29594, 5566, 11233, 45053, 20239, 35157, 6342]"
833,"[11021, 47613, 4809, 9962, 10652, 30639, 10779, 68152, 43677, 60373, 26646, 26442, 9793, 48205, 68353, 77485, 10462, 7031, 10870, 3242, 10541, 15804, 41648, 76984, 42914, 42746, 2169, 10280, 4272, 36629, 16090, 41741, 37052, 56656, 25538, 36555, 10103, 5627, 42828, 17810, 11215, 30640, 7847, 12855, 9310, 46450, 34172, 9437, 57438, 42772]"
834,"[10981, 12179, 5814, 12195, 9848, 13570, 23681, 13790, 534, 27122, 14736, 12739, 7044, 10583, 45757, 2827, 2507, 515, 45866, 27185, 12258, 19202, 2473, 3231, 35235, 44951, 6017, 74721, 44962, 27524, 1599, 7129, 47202, 2415, 28913, 23732, 45784, 2906, 44939, 4205, 27195, 13364, 32220, 34533, 75653, 25010, 20675, 10079, 31929, 13758]"
835,"[28156, 9629, 16239, 7105, 6451, 13118, 19439, 10037, 12317, 47789, 28800, 13547, 24970, 603, 37015, 3671, 9632, 74721, 28648, 45139, 51066, 28681, 31496, 45151, 75903, 35259, 32183, 8451, 50153, 51123, 42448, 25133, 65366, 36362, 7176, 13968, 10497, 54897, 5109, 49748, 10749, 8266, 8380, 23960, 56440, 9626, 53089, 47829, 22965, 48711]"
836,"[40567, 73135, 22965, 603, 45994, 51488, 74791, 50505, 55101, 53530, 39795, 54002, 52199, 56862, 52615, 52123, 50756, 50287, 6177, 53954, 52717, 49722, 49035, 55914, 39960, 51966, 39021, 52143, 40494, 49218, 75181, 56083, 39469, 51248, 53606, 53593, 70383, 66467, 49229, 50401, 48419, 59925, 51943, 48714, 30487, 28936, 49234, 29279, 53843, 40383]"
837,"[3671, 26481, 74748, 25038, 25133, 378, 7105, 24970, 47829, 1719, 62456, 28648, 77121, 20744, 49761, 11149, 9629, 725, 24843, 13588, 65108, 11146, 27345, 20732, 15754, 45128, 13413, 14742, 13288, 12449, 34560, 13958, 47325, 47821, 56440, 47789, 13570, 23768, 605, 50999, 75832, 26501, 28741, 39596, 13458, 13904, 27515, 2683, 15514, 8629]"
838,"[11021, 4809, 37963, 38034, 30639, 47613, 7916, 10977, 35915, 10779, 10652, 20816, 7907, 66117, 66111, 19485, 26703, 22871, 10529, 76984, 30640, 11129, 43677, 41854, 35940, 20849, 26827, 10541, 8334, 7358, 66964, 36629, 37025, 30877, 26646, 42442, 54662, 36540, 15674, 4175, 3134, 9383, 31913, 10300, 26913, 13768, 42474, 35994, 25606, 16056]"
839,"[34514, 17436, 16641, 6112, 16190, 34551, 34385, 34317, 16258, 17382, 50866, 18987, 17412, 17514, 23944, 50227, 7400, 34544, 17444, 9571, 34250, 9524, 34640, 6177, 17320, 17525, 17291, 17526, 4251, 3625, 34267, 2107, 17339, 20792, 9551, 17328, 34282, 3740, 34262, 34280, 49079, 17268, 18634, 34368, 34341, 52396, 75296, 12189, 2892, 17283]"
840,"[51248, 55657, 53635, 52733, 39469, 38661, 16641, 49745, 73867, 16241, 51583, 26171, 24428, 49769, 27817, 46057, 53386, 18981, 13932, 37257, 38387, 21394, 3671, 20738, 54017, 56256, 50122, 56323, 49764, 31326, 71419, 16577, 65093, 15464, 32382, 49754, 49401, 42426, 39751, 65108, 56429, 29051, 38657, 15839, 33791, 56100, 23671, 34282, 17042, 24059]"
841,"[14177, 7004, 7031, 37026, 9792, 6277, 2205, 24238, 14380, 5956, 19392, 45163, 36614, 75897, 474, 10849, 46570, 19348, 7237, 29594, 11050, 9409, 10639, 7789, 75568, 1999, 751, 31443, 7747, 31913, 7985, 7043, 7036, 9890, 14557, 37743, 19968, 19719, 45455, 18206, 11080, 38222, 10213, 10321, 12933, 10130, 30663, 30952, 20055, 6067]"
842,"[27834, 3373, 30748, 7044, 25796, 38278, 35572, 44249, 44281, 45399, 35484, 36056, 35424, 30703, 43735, 30701, 35746, 63452, 11435, 15674, 35607, 47918, 30987, 35539, 44225, 63470, 30735, 35481, 35762, 30730, 43736, 35397, 33561, 44282, 22836, 52956, 64700, 44336, 46634, 30767, 35401, 25590, 45366, 63938, 33350, 47022, 33221, 37432, 7105, 44294]"
843,"[15233, 69025, 32546, 49398, 15858, 56186, 44624, 55194, 17042, 70311, 26171, 43282, 59777, 8629, 43269, 38727, 49191, 48304, 70711, 46279, 71324, 20738, 20851, 28936, 49764, 49402, 71497, 45128, 41117, 53128, 55646, 50998, 50653, 16241, 70239, 51248, 69361, 50663, 1588, 69097, 26313, 40826, 52586, 51423, 16275, 40189, 70427, 16190, 38661, 26191]"
844,"[27500, 54662, 64109, 15902, 15859, 15904, 35994, 15873, 26882, 27515, 4240, 36386, 66855, 13007, 42851, 42270, 42300, 15820, 4178, 857, 65575, 32650, 32169, 65751, 34016, 36261, 67964, 26739, 66887, 76905, 32187, 26442, 50997, 32643, 3180, 20775, 34528, 25622, 20816, 76958, 15819, 65647, 25606, 65189, 25038, 54490, 66890, 15886, 43699, 3433]"
845,"[68515, 861, 38755, 68483, 56609, 50916, 56312, 26042, 50997, 68914, 56422, 812, 48204, 68504, 56677, 50947, 68498, 19589, 68438, 50781, 68500, 56429, 51010, 68915, 43262, 35962, 54349, 51130, 55543, 55531, 50773, 61178, 4922, 77173, 25133, 76629, 41737, 713, 68405, 66049, 43311, 76742, 34706, 32188, 68911, 60113, 56230, 28646, 77127, 56252]"
846,"[74467, 20321, 49761, 55904, 38085, 53430, 40591, 52617, 12002, 66524, 50999, 49107, 33647, 35283, 47804, 51483, 52663, 30196, 63564, 40743, 50087, 69320, 55908, 50802, 67137, 54615, 56855, 38066, 39607, 40756, 53031, 76776, 41045, 56189, 31462, 6023, 72398, 75600, 67141, 11737, 52623, 57703, 69139, 49762, 49248, 54179, 56714, 58886, 23768, 38545]"
847,"[66796, 60373, 10652, 25914, 62273, 42914, 26726, 42516, 8462, 10779, 7864, 10851, 42126, 12842, 8358, 8335, 17810, 42828, 68152, 68275, 10477, 57436, 42070, 46397, 11580, 9831, 48076, 8962, 20023, 19559, 35331, 8970, 64228, 42144, 30018, 15758, 28196, 751, 8278, 37103, 39621, 63153, 18269, 47912, 36620, 77784, 11081, 19053, 9310, 57417]"
848,"[7638, 45139, 28741, 1685, 15555, 49748, 45081, 3671, 49966, 73080, 75903, 19589, 23768, 1719, 4142, 7184, 10057, 10782, 19543, 17836, 41881, 35090, 19121, 28648, 8581, 47514, 28018, 24970, 15507, 68848, 14797, 47789, 77121, 49761, 66380, 14123, 43349, 15807, 6157, 19256, 47325, 14795, 33828, 9629, 14664, 47504, 68392, 869, 42264, 28644]"
849,"[70311, 51659, 70634, 74567, 50842, 55101, 47080, 69919, 40471, 58373, 70751, 51583, 51105, 51110, 75871, 40627, 61667, 49398, 40730, 67908, 73578, 16577, 56723, 74171, 52277, 54563, 54772, 49800, 40238, 56860, 51176, 51766, 52086, 52680, 61900, 74988, 67691, 40631, 50971, 52730, 71190, 69022, 54613, 70106, 49874, 38727, 67831, 50032, 71165, 71122]"
850,"[74663, 6283, 13118, 235, 2157, 12482, 75586, 74802, 1415, 75993, 8815, 3383, 1141, 8767, 33044, 16, 7994, 76088, 3205, 37, 74819, 74948, 6691, 1848, 74744, 5477, 27503, 32339, 5985, 993, 73132, 9219, 14858, 73460, 6676, 14005, 9989, 51838, 47924, 18373, 2249, 565, 6505, 603, 601, 7170, 5486, 74853, 27219, 36886]"
851,"[74748, 28156, 45081, 75903, 14177, 8451, 13768, 1881, 13551, 6059, 5814, 13547, 13588, 18969, 75568, 27345, 13595, 18206, 597, 74721, 13570, 45139, 9632, 11209, 50002, 13646, 1642, 43781, 823, 23615, 20794, 10840, 45181, 31496, 9839, 31997, 18927, 5109, 13381, 7538, 6451, 9916, 10339, 13279, 532, 13288, 47789, 8380, 9626, 13327]"
